256 192
-0.101756 -0.621559 0.123253
-0.099662 -0.621740 0.123988
-0.097557 -0.621675 0.124672
-0.095459 -0.621855 0.125408
-0.093359 -0.622036 0.126145
-0.091248 -0.621725 0.126778
-0.089145 -0.621906 0.127516
-0.087037 -0.621596 0.128147
-0.084931 -0.621776 0.128886
-0.082824 -0.621711 0.129571
-0.080715 -0.621891 0.130311
-0.078603 -0.622071 0.131051
-0.076494 -0.622006 0.131737
-0.074384 -0.621941 0.132423
-0.072268 -0.622121 0.133165
-0.070157 -0.622056 0.133852
-0.068046 -0.621990 0.134538
-0.065924 -0.622170 0.135282
-0.063812 -0.622105 0.135968
-0.061686 -0.622285 0.136714
-0.059573 -0.622219 0.137401
-0.057460 -0.622154 0.138088
-0.055329 -0.622334 0.138835
-0.053215 -0.622268 0.139522
-0.051100 -0.622203 0.140210
-0.048964 -0.622383 0.140958
-0.046848 -0.622317 0.141646
-0.044733 -0.622252 0.142334
-0.042617 -0.622187 0.143022
-0.040501 -0.622122 0.143710
-0.038385 -0.622056 0.144398
-0.036241 -0.622235 0.145149
-0.034124 -0.622170 0.145838
-0.031975 -0.622349 0.146590
-0.029857 -0.622284 0.147279
-0.027704 -0.622462 0.148033
-0.025585 -0.622397 0.148722
-0.023465 -0.622332 0.149411
-0.021308 -0.622510 0.150167
-0.019187 -0.622445 0.150856
-0.017026 -0.622623 0.151613
-0.014904 -0.622558 0.152303
-0.012739 -0.622736 0.153061
-0.010571 -0.622914 0.153820
-0.008446 -0.622849 0.154511
-0.006275 -0.623027 0.155271
-0.004149 -0.622962 0.155962
-0.002023 -0.622896 0.156653
0.000153 -0.623074 0.157415
0.002229 -0.622765 0.158036
0.004408 -0.622943 0.158798
0.006535 -0.622877 0.159490
0.008662 -0.622812 0.160181
0.010846 -0.622989 0.160945
0.012974 -0.622924 0.161638
0.015103 -0.622858 0.162330
0.017231 -0.622793 0.163022
0.019422 -0.622970 0.163788
0.021551 -0.622904 0.164480
0.023681 -0.622839 0.165173
0.025877 -0.623016 0.165941
0.028008 -0.622950 0.166633
0.030138 -0.622885 0.167326
0.032339 -0.623062 0.168096
0.034542 -0.623239 0.168866
0.036676 -0.623173 0.169560
0.038882 -0.623351 0.170331
0.041017 -0.623285 0.171026
0.043152 -0.623219 0.171720
0.045287 -0.623153 0.172414
0.047500 -0.623330 0.173187
0.049636 -0.623264 0.173882
0.051772 -0.623198 0.174576
0.053908 -0.623132 0.175271
0.056044 -0.623066 0.175965
0.058265 -0.623243 0.176742
0.060402 -0.623177 0.177436
0.062452 -0.622869 0.178049
0.064677 -0.623045 0.178826
0.066904 -0.623222 0.179605
0.069134 -0.623398 0.180383
0.071273 -0.623332 0.181079
0.073413 -0.623266 0.181775
0.075648 -0.623442 0.182556
0.077789 -0.623376 0.183252
0.080028 -0.623552 0.184034
0.082170 -0.623486 0.184730
0.084312 -0.623420 0.185427
0.086455 -0.623354 0.186123
0.088700 -0.623530 0.186907
0.090947 -0.623706 0.187692
0.092987 -0.623398 0.188301
0.095130 -0.623332 0.188998
0.097274 -0.623266 0.189695
0.099418 -0.623200 0.190392
0.101561 -0.623134 0.191089
0.103705 -0.623068 0.191786
0.105849 -0.623001 0.192483
0.107992 -0.622935 0.193180
0.110136 -0.622869 0.193877
0.112396 -0.623045 0.194666
0.114541 -0.622979 0.195364
0.116686 -0.622912 0.196061
0.118951 -0.623088 0.196852
0.121097 -0.623022 0.197549
0.123243 -0.622955 0.198247
0.125389 -0.622889 0.198945
0.127535 -0.622823 0.199643
0.129682 -0.622757 0.200341
0.131828 -0.622691 0.201038
0.133974 -0.622624 0.201736
0.136120 -0.622558 0.202434
0.138266 -0.622492 0.203132
0.140545 -0.622667 0.203927
0.142827 -0.622842 0.204723
0.145111 -0.623016 0.205519
0.147261 -0.622950 0.206219
0.149549 -0.623125 0.207016
0.151840 -0.623299 0.207815
0.154133 -0.623474 0.208615
0.156286 -0.623407 0.209315
0.158583 -0.623581 0.210116
0.160738 -0.623515 0.210817
0.163184 -0.623930 0.211720
0.165489 -0.624104 0.212523
0.167944 -0.624518 0.213429
0.170105 -0.624452 0.214132
0.171664 -0.623423 0.214423
0.174124 -0.623838 0.215331
-0.361593 -0.619746 0.035212
-0.360727 -0.621435 0.035865
-0.358834 -0.621622 0.036534
-0.357273 -0.622309 0.037201
-0.355538 -0.622746 0.037871
-0.353469 -0.622682 0.038544
-0.351401 -0.622618 0.039216
-0.349494 -0.622805 0.039889
-0.347424 -0.622741 0.040563
-0.345353 -0.622677 0.041236
-0.343283 -0.622613 0.041909
-0.341056 -0.622299 0.042580
-0.338987 -0.622236 0.043253
-0.336764 -0.621922 0.043922
-0.334696 -0.621858 0.044595
-0.332629 -0.621794 0.045267
-0.330561 -0.621731 0.045939
-0.328344 -0.621417 0.046607
-0.326426 -0.621603 0.047284
-0.324358 -0.621539 0.047956
-0.322291 -0.621476 0.048628
-0.320223 -0.621412 0.049301
-0.318299 -0.621598 0.049979
-0.316230 -0.621534 0.050652
-0.314301 -0.621719 0.051332
-0.312370 -0.621905 0.052013
-0.310299 -0.621841 0.052687
-0.308228 -0.621777 0.053360
-0.306292 -0.621963 0.054043
-0.304219 -0.621899 0.054717
-0.302146 -0.621835 0.055391
-0.300073 -0.621771 0.056065
-0.298131 -0.621956 0.056749
-0.296057 -0.621892 0.057424
-0.293983 -0.621828 0.058098
-0.292036 -0.622013 0.058784
-0.289961 -0.621949 0.059459
-0.287885 -0.621885 0.060134
-0.285933 -0.622070 0.060822
-0.283857 -0.622006 0.061497
-0.281900 -0.622191 0.062186
-0.279822 -0.622127 0.062862
-0.277862 -0.622312 0.063552
-0.275783 -0.622247 0.064228
-0.273704 -0.622183 0.064904
-0.271739 -0.622368 0.065596
-0.269659 -0.622304 0.066273
-0.267579 -0.622240 0.066949
-0.265498 -0.622175 0.067626
-0.263418 -0.622111 0.068302
-0.261445 -0.622296 0.068997
-0.259258 -0.621983 0.069655
-0.257177 -0.621919 0.070331
-0.255201 -0.622103 0.071027
-0.253119 -0.622039 0.071704
-0.251038 -0.621975 0.072381
-0.248956 -0.621911 0.073057
-0.246875 -0.621846 0.073734
-0.244890 -0.622030 0.074433
-0.242904 -0.622214 0.075132
-0.240820 -0.622150 0.075809
-0.238829 -0.622334 0.076510
-0.236836 -0.622517 0.077211
-0.234749 -0.622453 0.077889
-0.232573 -0.622141 0.078544
-0.230488 -0.622076 0.079222
-0.228402 -0.622012 0.079900
-0.226403 -0.622195 0.080603
-0.224316 -0.622131 0.081282
-0.222230 -0.622067 0.081960
-0.220225 -0.622250 0.082665
-0.218138 -0.622186 0.083344
-0.216050 -0.622121 0.084023
-0.213962 -0.622057 0.084701
-0.211951 -0.622240 0.085408
-0.209862 -0.622176 0.086088
-0.207773 -0.622111 0.086767
-0.205757 -0.622294 0.087476
-0.203666 -0.622230 0.088155
-0.201505 -0.621918 0.088805
-0.199486 -0.622101 0.089515
-0.197395 -0.622036 0.090194
-0.195372 -0.622219 0.090905
-0.193346 -0.622402 0.091617
-0.191253 -0.622337 0.092298
-0.189160 -0.622273 0.092978
-0.187005 -0.621961 0.093626
-0.184974 -0.622144 0.094339
-0.182881 -0.622079 0.095020
-0.180788 -0.622014 0.095700
-0.178695 -0.621950 0.096381
-0.176602 -0.621885 0.097061
-0.174564 -0.622068 0.097777
-0.172469 -0.622003 0.098458
-0.170375 -0.621939 0.099139
-0.168281 -0.621874 0.099820
-0.166187 -0.621809 0.100501
-0.164141 -0.621991 0.101220
-0.162045 -0.621927 0.101901
-0.159950 -0.621862 0.102582
-0.157854 -0.621798 0.103264
-0.155802 -0.621979 0.103984
-0.153705 -0.621915 0.104666
-0.151648 -0.622096 0.105388
-0.149550 -0.622032 0.106070
-0.147490 -0.622213 0.106793
-0.145391 -0.622149 0.107475
-0.143292 -0.622084 0.108158
-0.141158 -0.621773 0.108799
-0.139093 -0.621954 0.109523
-0.136994 -0.621890 0.110206
-0.134895 -0.621825 0.110888
-0.132824 -0.622006 0.111615
-0.130724 -0.621941 0.112298
-0.128650 -0.622123 0.113025
-0.126548 -0.622058 0.113709
-0.124446 -0.621993 0.114392
-0.122344 -0.621928 0.115075
-0.120242 -0.621863 0.115759
-0.118141 -0.621799 0.116442
-0.116020 -0.621488 0.117079
-0.113937 -0.621669 0.117809
-0.111819 -0.621359 0.118445
-0.109733 -0.621539 0.119176
-0.107645 -0.621720 0.119908
-0.105542 -0.621655 0.120592
-0.103439 -0.621590 0.121276
-0.101336 -0.621525 0.121959
-0.099242 -0.621706 0.122693
-0.097137 -0.621641 0.123378
-0.095039 -0.621822 0.124113
-0.092934 -0.621757 0.124798
-0.090828 -0.621692 0.125482
-0.088722 -0.621627 0.126167
-0.086618 -0.621807 0.126904
-0.084511 -0.621742 0.127589
-0.082403 -0.621922 0.128328
-0.080294 -0.621857 0.129014
-0.078182 -0.622037 0.129753
-0.076073 -0.621972 0.130439
-0.073963 -0.621907 0.131125
-0.071846 -0.622087 0.131867
-0.069736 -0.622022 0.132553
-0.067625 -0.621957 0.133239
-0.065503 -0.622136 0.133982
-0.063391 -0.622071 0.134669
-0.061279 -0.622006 0.135356
-0.059151 -0.622186 0.136101
-0.057038 -0.622120 0.136788
-0.054925 -0.622055 0.137475
-0.052793 -0.622235 0.138221
-0.050678 -0.622169 0.138909
-0.048542 -0.622349 0.139657
-0.046426 -0.622283 0.140345
-0.044310 -0.622218 0.141032
-0.042195 -0.622153 0.141720
-0.040079 -0.622088 0.142408
-0.037963 -0.622022 0.143096
-0.035818 -0.622201 0.143847
-0.033701 -0.622136 0.144535
-0.031552 -0.622315 0.145287
-0.029434 -0.622250 0.145976
-0.027281 -0.622428 0.146729
-0.025162 -0.622363 0.147418
-0.023042 -0.622298 0.148107
-0.020885 -0.622476 0.148862
-0.018764 -0.622411 0.149551
-0.016643 -0.622345 0.150241
-0.014438 -0.622768 0.151064
-0.012315 -0.622702 0.151755
-0.010147 -0.622880 0.152513
-0.008022 -0.622815 0.153203
-0.005851 -0.622993 0.153963
-0.003725 -0.622927 0.154654
-0.001599 -0.622862 0.155345
0.000527 -0.622796 0.156036
0.002705 -0.622974 0.156798
0.004832 -0.622909 0.157489
0.006959 -0.622843 0.158181
0.009142 -0.623021 0.158944
0.011271 -0.622955 0.159636
0.013399 -0.622890 0.160328
0.015587 -0.623067 0.161093
0.017717 -0.623002 0.161785
0.019847 -0.622936 0.162478
0.022040 -0.623113 0.163244
0.024171 -0.623048 0.163937
0.026302 -0.622982 0.164630
0.028433 -0.622916 0.165322
0.030632 -0.623094 0.166091
0.032834 -0.623271 0.166860
0.034968 -0.623205 0.167554
0.037174 -0.623382 0.168324
0.039308 -0.623316 0.169018
0.041443 -0.623250 0.169712
0.043578 -0.623185 0.170406
0.045713 -0.623119 0.171100
0.047926 -0.623296 0.171873
0.050062 -0.623230 0.172568
0.052198 -0.623164 0.173262
0.054417 -0.623341 0.174037
0.056554 -0.623275 0.174732
0.058691 -0.623209 0.175427
0.060829 -0.623143 0.176122
0.062966 -0.623077 0.176816
0.065192 -0.623253 0.177593
0.067421 -0.623430 0.178371
0.069561 -0.623364 0.179067
0.071793 -0.623540 0.179846
0.073934 -0.623474 0.180542
0.076170 -0.623650 0.181322
0.078313 -0.623584 0.182019
0.080455 -0.623518 0.182716
0.082696 -0.623694 0.183497
0.084840 -0.623628 0.184194
0.086984 -0.623562 0.184891
0.089230 -0.623738 0.185675
0.091375 -0.623672 0.186372
0.093520 -0.623605 0.187070
0.095665 -0.623539 0.187767
0.097702 -0.623231 0.188376
0.099845 -0.623165 0.189073
0.101989 -0.623099 0.189770
0.104244 -0.623275 0.190557
0.106389 -0.623209 0.191254
0.108534 -0.623143 0.191952
0.110679 -0.623076 0.192649
0.112824 -0.623010 0.193347
0.114969 -0.622944 0.194044
0.117114 -0.622878 0.194741
0.119259 -0.622812 0.195439
0.121525 -0.622987 0.196229
0.123671 -0.622921 0.196927
0.125818 -0.622855 0.197625
0.127964 -0.622789 0.198322
0.130237 -0.622964 0.199115
0.132256 -0.622656 0.199718
0.134402 -0.622590 0.200416
0.136548 -0.622524 0.201114
0.138826 -0.622699 0.201908
0.140974 -0.622632 0.202606
0.143390 -0.623048 0.203498
0.145676 -0.623223 0.204294
0.147827 -0.623156 0.204993
0.150117 -0.623331 0.205791
0.152409 -0.623505 0.206589
0.154703 -0.623680 0.207389
0.156858 -0.623613 0.208089
0.159157 -0.623788 0.208890
0.161313 -0.623721 0.209591
0.163469 -0.623655 0.210292
0.165920 -0.624069 0.211195
0.168375 -0.624484 0.212100
0.170686 -0.624658 0.212904
0.172094 -0.623389 0.213096
0.174251 -0.623322 0.213798
-0.360842 -0.619213 0.033956
-0.359977 -0.620902 0.034602
-0.358255 -0.621339 0.035267
-0.356694 -0.622026 0.035931
-0.354960 -0.622463 0.036600
-0.352892 -0.622399 0.037272
-0.350988 -0.622585 0.037943
-0.348919 -0.622521 0.038616
-0.346850 -0.622457 0.039289
-0.344622 -0.622144 0.039961
-0.342554 -0.622080 0.040633
-0.340487 -0.622016 0.041306
-0.338419 -0.621952 0.041978
-0.336197 -0.621639 0.042648
-0.334284 -0.621825 0.043323
-0.332216 -0.621761 0.043995
-0.329998 -0.621448 0.044664
-0.327932 -0.621384 0.045336
-0.326013 -0.621570 0.046012
-0.323946 -0.621506 0.046684
-0.321878 -0.621442 0.047356
-0.319811 -0.621379 0.048029
-0.317886 -0.621564 0.048707
-0.315958 -0.621750 0.049386
-0.313888 -0.621686 0.050059
-0.311957 -0.621872 0.050739
-0.309886 -0.621808 0.051412
-0.307814 -0.621744 0.052086
-0.305878 -0.621929 0.052768
-0.303805 -0.621866 0.053442
-0.301733 -0.621802 0.054116
-0.299791 -0.621987 0.054799
-0.297847 -0.622172 0.055483
-0.295772 -0.622108 0.056158
-0.293569 -0.621795 0.056822
-0.291496 -0.621731 0.057496
-0.289547 -0.621916 0.058182
-0.287471 -0.621852 0.058857
-0.285519 -0.622037 0.059544
-0.283563 -0.622222 0.060232
-0.281486 -0.622158 0.060908
-0.279408 -0.622094 0.061584
-0.277330 -0.622030 0.062259
-0.275252 -0.621965 0.062935
-0.273175 -0.621901 0.063610
-0.271211 -0.622086 0.064301
-0.269131 -0.622022 0.064977
-0.267052 -0.621958 0.065653
-0.265083 -0.622142 0.066346
-0.263003 -0.622078 0.067022
-0.260923 -0.622014 0.067699
-0.258842 -0.621950 0.068375
-0.256762 -0.621885 0.069051
-0.254682 -0.621821 0.069728
-0.252602 -0.621757 0.070404
-0.250622 -0.621941 0.071100
-0.248541 -0.621877 0.071777
-0.246459 -0.621813 0.072454
-0.244475 -0.621997 0.073151
-0.242392 -0.621933 0.073828
-0.240404 -0.622116 0.074527
-0.238413 -0.622300 0.075227
-0.236328 -0.622236 0.075905
-0.234333 -0.622419 0.076605
-0.232247 -0.622355 0.077284
-0.230160 -0.622291 0.077962
-0.228073 -0.622226 0.078641
-0.225987 -0.622162 0.079319
-0.223900 -0.622098 0.079998
-0.221813 -0.622033 0.080676
-0.219809 -0.622217 0.081380
-0.217721 -0.622152 0.082059
-0.215633 -0.622088 0.082738
-0.213545 -0.622023 0.083417
-0.211534 -0.622207 0.084123
-0.209445 -0.622142 0.084802
-0.207356 -0.622078 0.085482
-0.205340 -0.622261 0.086189
-0.203249 -0.622196 0.086869
-0.201159 -0.622132 0.087549
-0.199069 -0.622067 0.088229
-0.197046 -0.622250 0.088938
-0.194954 -0.622186 0.089619
-0.192928 -0.622368 0.090330
-0.190835 -0.622304 0.091010
-0.188742 -0.622239 0.091691
-0.186649 -0.622174 0.092371
-0.184617 -0.622357 0.093084
-0.182523 -0.622292 0.093765
-0.180428 -0.622228 0.094446
-0.178278 -0.621916 0.095093
-0.176240 -0.622099 0.095808
-0.174146 -0.622034 0.096489
-0.172052 -0.621969 0.097170
-0.169957 -0.621905 0.097851
-0.167863 -0.621840 0.098532
-0.165818 -0.622022 0.099249
-0.163722 -0.621958 0.099930
-0.161627 -0.621893 0.100612
-0.159531 -0.621829 0.101293
-0.157436 -0.621764 0.101974
-0.155341 -0.621699 0.102656
-0.153286 -0.621881 0.103376
-0.151190 -0.621816 0.104058
-0.149132 -0.621998 0.104779
-0.147034 -0.621933 0.105461
-0.144936 -0.621869 0.106143
-0.142873 -0.622050 0.106866
-0.140740 -0.621739 0.107508
-0.138674 -0.621921 0.108232
-0.136575 -0.621856 0.108914
-0.134476 -0.621791 0.109597
-0.132405 -0.621972 0.110322
-0.130332 -0.622154 0.111049
-0.128230 -0.622089 0.111732
-0.126128 -0.622024 0.112415
-0.124027 -0.621959 0.113099
-0.121925 -0.621894 0.113782
-0.119823 -0.621830 0.114466
-0.117721 -0.621765 0.115149
-0.115619 -0.621700 0.115833
-0.113518 -0.621635 0.116516
-0.111416 -0.621570 0.117199
-0.109329 -0.621751 0.117930
-0.107226 -0.621686 0.118614
-0.105135 -0.621867 0.119346
-0.103030 -0.621802 0.120030
-0.100926 -0.621737 0.120715
-0.098822 -0.621672 0.121399
-0.096725 -0.621853 0.122133
-0.094619 -0.621788 0.122818
-0.092513 -0.621723 0.123502
-0.090408 -0.621658 0.124187
-0.088302 -0.621593 0.124871
-0.086196 -0.621528 0.125556
-0.084090 -0.621708 0.126293
-0.081982 -0.621888 0.127031
-0.079874 -0.621823 0.127717
-0.077761 -0.622003 0.128456
-0.075652 -0.621938 0.129141
-0.073543 -0.621873 0.129827
-0.071425 -0.622053 0.130568
-0.069314 -0.621988 0.131254
-0.067204 -0.621923 0.131941
-0.065081 -0.622102 0.132683
-0.062969 -0.622037 0.133370
-0.060843 -0.622217 0.134113
-0.058730 -0.622152 0.134801
-0.056617 -0.622086 0.135488
-0.054485 -0.622266 0.136233
-0.052371 -0.622201 0.136920
-0.050236 -0.622380 0.137667
-0.048120 -0.622315 0.138355
-0.046004 -0.622249 0.139043
-0.043888 -0.622184 0.139731
-0.041773 -0.622119 0.140419
-0.039657 -0.622054 0.141107
-0.037541 -0.621988 0.141795
-0.035396 -0.622167 0.142544
-0.033279 -0.622102 0.143233
-0.031130 -0.622281 0.143984
-0.029011 -0.622216 0.144673
-0.026858 -0.622394 0.145425
-0.024739 -0.622329 0.146114
-0.022619 -0.622264 0.146803
-0.020461 -0.622442 0.147557
-0.018341 -0.622377 0.148247
-0.016220 -0.622311 0.148936
-0.014057 -0.622490 0.149692
-0.011891 -0.622668 0.150448
-0.009723 -0.622846 0.151205
-0.007598 -0.622781 0.151896
-0.005426 -0.622959 0.152655
-0.003301 -0.622893 0.153346
-0.001175 -0.622828 0.154037
0.001002 -0.623006 0.154797
0.003129 -0.622940 0.155489
0.005257 -0.622875 0.156181
0.007439 -0.623052 0.156942
0.009567 -0.622987 0.157634
0.011753 -0.623164 0.158397
0.013941 -0.623342 0.159161
0.016072 -0.623276 0.159854
0.018265 -0.623454 0.160619
0.020334 -0.623145 0.161240
0.022465 -0.623079 0.161933
0.024596 -0.623013 0.162626
0.026793 -0.623191 0.163392
0.028926 -0.623125 0.164086
0.031058 -0.623059 0.164779
0.033260 -0.623237 0.165547
0.035465 -0.623414 0.166316
0.037600 -0.623348 0.167011
0.039734 -0.623282 0.167705
0.041869 -0.623216 0.168399
0.044004 -0.623150 0.169093
0.046139 -0.623085 0.169787
0.048352 -0.623261 0.170559
0.050488 -0.623195 0.171254
0.052706 -0.623372 0.172027
0.054843 -0.623306 0.172722
0.056981 -0.623240 0.173417
0.059203 -0.623417 0.174192
0.061255 -0.623109 0.174807
0.063392 -0.623043 0.175502
0.065619 -0.623219 0.176278
0.067848 -0.623395 0.177055
0.070079 -0.623572 0.177833
0.072220 -0.623506 0.178529
0.074456 -0.623682 0.179308
0.076598 -0.623616 0.180004
0.078740 -0.623550 0.180701
0.080981 -0.623726 0.181482
0.083124 -0.623660 0.182179
0.085268 -0.623594 0.182876
0.087513 -0.623769 0.183658
0.089658 -0.623703 0.184355
0.091803 -0.623637 0.185053
0.094053 -0.623813 0.185837
0.096093 -0.623505 0.186448
0.098238 -0.623439 0.187145
0.100383 -0.623373 0.187842
0.102527 -0.623307 0.188540
0.104672 -0.623240 0.189237
0.106930 -0.623416 0.190024
0.108962 -0.623108 0.190632
0.111107 -0.623042 0.191330
0.113252 -0.622976 0.192027
0.115397 -0.622910 0.192724
0.117542 -0.622844 0.193422
0.119687 -0.622777 0.194119
0.121954 -0.622953 0.194909
0.124100 -0.622886 0.195606
0.126246 -0.622820 0.196304
0.128392 -0.622754 0.197002
0.130665 -0.622929 0.197793
0.132813 -0.622863 0.198492
0.134960 -0.622797 0.199190
0.137108 -0.622730 0.199888
0.139255 -0.622664 0.200586
0.141536 -0.622839 0.201380
0.143819 -0.623014 0.202175
0.146105 -0.623188 0.202970
0.148256 -0.623122 0.203670
0.150546 -0.623296 0.204467
0.152838 -0.623471 0.205264
0.154992 -0.623404 0.205965
0.157288 -0.623579 0.206763
0.159443 -0.623512 0.207464
0.161743 -0.623686 0.208264
0.164046 -0.623860 0.209065
0.166351 -0.624035 0.209867
0.168807 -0.624449 0.210770
0.170968 -0.624382 0.211473
0.172222 -0.622873 0.211567
0.174528 -0.623047 0.212369
-0.360262 -0.618929 0.032698
-0.359397 -0.620618 0.033339
-0.357676 -0.621055 0.034002
-0.356115 -0.621742 0.034664
-0.354382 -0.622179 0.035330
-0.352480 -0.622366 0.036000
-0.350412 -0.622302 0.036672
-0.348344 -0.622238 0.037344
-0.346277 -0.622174 0.038017
-0.344209 -0.622111 0.038689
-0.342142 -0.622047 0.039361
-0.340074 -0.621983 0.040034
-0.338006 -0.621919 0.040706
-0.335939 -0.621855 0.041378
-0.333871 -0.621792 0.042050
-0.331804 -0.621728 0.042723
-0.329736 -0.621664 0.043395
-0.327668 -0.621601 0.044067
-0.325601 -0.621537 0.044740
-0.323533 -0.621473 0.045412
-0.321466 -0.621409 0.046084
-0.319542 -0.621595 0.046761
-0.317615 -0.621781 0.047439
-0.315545 -0.621717 0.048112
-0.313475 -0.621653 0.048785
-0.311544 -0.621839 0.049464
-0.309472 -0.621775 0.050138
-0.307401 -0.621711 0.050812
-0.305464 -0.621896 0.051493
-0.303392 -0.621832 0.052167
-0.301319 -0.621768 0.052840
-0.299377 -0.621954 0.053523
-0.297303 -0.621890 0.054197
-0.295358 -0.622075 0.054881
-0.293156 -0.621762 0.055546
-0.291082 -0.621698 0.056221
-0.289008 -0.621634 0.056895
-0.287057 -0.621819 0.057580
-0.285104 -0.622004 0.058267
-0.283028 -0.621940 0.058942
-0.280951 -0.621876 0.059617
-0.278875 -0.621811 0.060292
-0.276916 -0.621996 0.060981
-0.274838 -0.621932 0.061656
-0.272760 -0.621868 0.062332
-0.270682 -0.621804 0.063008
-0.268605 -0.621740 0.063683
-0.266638 -0.621924 0.064374
-0.264668 -0.622109 0.065066
-0.262588 -0.622045 0.065742
-0.260508 -0.621980 0.066419
-0.258427 -0.621916 0.067095
-0.256347 -0.621852 0.067771
-0.254267 -0.621788 0.068448
-0.252288 -0.621972 0.069143
-0.250207 -0.621908 0.069819
-0.248125 -0.621844 0.070496
-0.246142 -0.622028 0.071192
-0.244059 -0.621963 0.071870
-0.242072 -0.622147 0.072567
-0.239988 -0.622083 0.073245
-0.237997 -0.622267 0.073944
-0.235912 -0.622202 0.074622
-0.233917 -0.622386 0.075322
-0.231830 -0.622322 0.076000
-0.229744 -0.622257 0.076679
-0.227657 -0.622193 0.077357
-0.225570 -0.622129 0.078036
-0.223484 -0.622064 0.078714
-0.221480 -0.622247 0.079417
-0.219392 -0.622183 0.080096
-0.217304 -0.622119 0.080775
-0.215216 -0.622054 0.081454
-0.213129 -0.621990 0.082132
-0.211117 -0.622173 0.082838
-0.209028 -0.622109 0.083517
-0.206939 -0.622044 0.084196
-0.204923 -0.622227 0.084903
-0.202832 -0.622163 0.085583
-0.200742 -0.622098 0.086263
-0.198720 -0.622281 0.086971
-0.196696 -0.622464 0.087681
-0.194537 -0.622152 0.088332
-0.192511 -0.622334 0.089042
-0.190418 -0.622270 0.089722
-0.188387 -0.622452 0.090434
-0.186293 -0.622388 0.091115
-0.184199 -0.622323 0.091796
-0.182105 -0.622259 0.092477
-0.180011 -0.622194 0.093158
-0.177916 -0.622130 0.093839
-0.175822 -0.622065 0.094520
-0.173728 -0.622000 0.095201
-0.171686 -0.622183 0.095916
-0.169591 -0.622118 0.096597
-0.167495 -0.622053 0.097278
-0.165400 -0.621989 0.097960
-0.163304 -0.621924 0.098641
-0.161209 -0.621859 0.099323
-0.159113 -0.621795 0.100004
-0.157062 -0.621977 0.100722
-0.154965 -0.621912 0.101404
-0.152868 -0.621847 0.102086
-0.150811 -0.622029 0.102806
-0.148752 -0.622211 0.103527
-0.146652 -0.622146 0.104210
-0.144553 -0.622081 0.104892
-0.142454 -0.622016 0.105575
-0.140321 -0.621706 0.106217
-0.138255 -0.621887 0.106940
-0.136156 -0.621822 0.107623
-0.134087 -0.622003 0.108347
-0.131986 -0.621939 0.109030
-0.129885 -0.621874 0.109713
-0.127811 -0.622055 0.110439
-0.125709 -0.621990 0.111122
-0.123607 -0.621925 0.111806
-0.121528 -0.622106 0.112533
-0.119424 -0.622042 0.113217
-0.117302 -0.621731 0.113856
-0.115200 -0.621666 0.114539
-0.113098 -0.621601 0.115223
-0.110981 -0.621291 0.115860
-0.108909 -0.621717 0.116636
-0.106819 -0.621898 0.117367
-0.104715 -0.621833 0.118051
-0.102611 -0.621768 0.118736
-0.100506 -0.621703 0.119420
-0.098402 -0.621638 0.120104
-0.096304 -0.621819 0.120837
-0.094199 -0.621754 0.121522
-0.092093 -0.621689 0.122207
-0.089988 -0.621624 0.122891
-0.087882 -0.621559 0.123576
-0.085777 -0.621739 0.124312
-0.083670 -0.621674 0.124997
-0.081561 -0.621854 0.125734
-0.079453 -0.621789 0.126419
-0.077340 -0.621969 0.127158
-0.075231 -0.621904 0.127844
-0.073122 -0.621839 0.128530
-0.071004 -0.622019 0.129270
-0.068884 -0.622199 0.130010
-0.066772 -0.622134 0.130697
-0.064648 -0.622313 0.131439
-0.062535 -0.622248 0.132126
-0.060421 -0.622183 0.132813
-0.058308 -0.622118 0.133500
-0.056195 -0.622053 0.134187
-0.054063 -0.622232 0.134932
-0.051949 -0.622167 0.135619
-0.049813 -0.622346 0.136365
-0.047698 -0.622281 0.137053
-0.045582 -0.622215 0.137741
-0.043466 -0.622150 0.138429
-0.041324 -0.622329 0.139177
-0.039207 -0.622264 0.139865
-0.037090 -0.622199 0.140554
-0.034973 -0.622133 0.141242
-0.032825 -0.622312 0.141992
-0.030707 -0.622247 0.142681
-0.028555 -0.622426 0.143432
-0.026435 -0.622360 0.144121
-0.024316 -0.622295 0.144810
-0.022159 -0.622473 0.145563
-0.020038 -0.622408 0.146252
-0.017917 -0.622343 0.146942
-0.015755 -0.622521 0.147696
-0.013633 -0.622456 0.148386
-0.011467 -0.622634 0.149142
-0.009299 -0.622812 0.149898
-0.007128 -0.622990 0.150656
-0.005002 -0.622925 0.151347
-0.002876 -0.622859 0.152038
-0.000700 -0.623037 0.152797
0.001427 -0.622972 0.153489
0.003554 -0.622906 0.154180
0.005735 -0.623084 0.154941
0.007863 -0.623018 0.155633
0.010048 -0.623196 0.156395
0.012178 -0.623130 0.157087
0.014367 -0.623308 0.157850
0.016558 -0.623485 0.158614
0.018690 -0.623420 0.159307
0.020822 -0.623354 0.160001
0.022954 -0.623288 0.160694
0.025087 -0.623222 0.161387
0.027219 -0.623157 0.162080
0.029419 -0.623334 0.162847
0.031552 -0.623268 0.163541
0.033686 -0.623202 0.164235
0.035891 -0.623379 0.165003
0.037953 -0.623071 0.165622
0.040086 -0.623005 0.166316
0.042220 -0.622939 0.167009
0.044430 -0.623116 0.167779
0.046565 -0.623050 0.168474
