256 192
-0.019696 0.214079 0.188961
-0.019731 0.213105 0.188978
-0.019829 0.212107 0.188887
-0.019988 0.211086 0.188686
-0.020024 0.210114 0.188704
-0.020121 0.209120 0.188612
-0.020094 0.208170 0.188738
-0.020192 0.207177 0.188647
-0.020289 0.206186 0.188555
-0.020262 0.205234 0.188682
-0.020359 0.204244 0.188590
-0.020394 0.203273 0.188607
-0.020367 0.202320 0.188734
-0.020341 0.201366 0.188860
-0.020376 0.200394 0.188877
-0.020411 0.199422 0.188895
-0.020446 0.198450 0.188912
-0.020357 0.197507 0.189148
-0.020331 0.196547 0.189274
-0.020304 0.195587 0.189401
-0.020216 0.194637 0.189636
-0.020189 0.193673 0.189763
-0.020224 0.192697 0.189780
-0.020136 0.191742 0.190016
-0.020233 0.190754 0.189924
-0.020145 0.189795 0.190160
-0.020242 0.188808 0.190068
-0.020216 0.187838 0.190195
-0.020251 0.186860 0.190212
-0.020225 0.185888 0.190339
-0.020137 0.184921 0.190575
-0.020173 0.183941 0.190592
-0.020208 0.182961 0.190610
-0.020182 0.181985 0.190737
-0.020279 0.181000 0.190645
-0.020253 0.180022 0.190772
-0.020227 0.179044 0.190898
-0.020386 0.178059 0.190698
-0.020421 0.177078 0.190715
-0.020518 0.176097 0.190623
-0.020615 0.175118 0.190532
-0.020651 0.174139 0.190549
-0.020625 0.173158 0.190676
-0.020660 0.172178 0.190693
-0.020696 0.171199 0.190711
-0.020793 0.170222 0.190619
-0.020890 0.169247 0.190527
-0.020925 0.168269 0.190545
-0.021022 0.167296 0.190453
-0.021057 0.166318 0.190470
-0.021093 0.165340 0.190488
-0.021128 0.164362 0.190505
-0.021102 0.163376 0.190632
-0.021138 0.162398 0.190650
-0.021295 0.161438 0.190448
-0.021331 0.160461 0.190466
-0.021488 0.159504 0.190265
-0.021463 0.158517 0.190391
-0.021559 0.157553 0.190299
-0.021655 0.156589 0.190207
-0.021813 0.155640 0.190006
-0.021848 0.154666 0.190023
-0.022066 0.153735 0.189712
-0.022162 0.152778 0.189620
-0.022319 0.151838 0.189418
-0.022354 0.150868 0.189436
-0.022450 0.149914 0.189343
-0.022546 0.148962 0.189251
-0.022642 0.148012 0.189159
-0.022738 0.147062 0.189066
-0.022955 0.146153 0.188755
-0.022990 0.145187 0.188772
-0.023086 0.144243 0.188680
-0.023060 0.143256 0.188807
-0.023217 0.142335 0.188605
-0.023252 0.141370 0.188622
-0.023287 0.140406 0.188639
-0.023321 0.139441 0.188656
-0.023356 0.138477 0.188674
-0.023391 0.137513 0.188691
-0.023487 0.136574 0.188598
-0.023522 0.135611 0.188616
-0.023617 0.134674 0.188523
-0.023652 0.133711 0.188540
-0.023687 0.132748 0.188558
-0.023722 0.131785 0.188575
-0.023757 0.130822 0.188592
-0.023792 0.129859 0.188609
-0.023887 0.128927 0.188517
-0.023982 0.127996 0.188424
-0.023896 0.126969 0.188661
-0.023871 0.125973 0.188788
-0.023906 0.125010 0.188805
-0.023880 0.124012 0.188932
-0.023915 0.123047 0.188950
-0.023950 0.122083 0.188967
-0.023985 0.121119 0.188984
-0.024080 0.120191 0.188891
-0.024055 0.119190 0.189019
-0.024090 0.118226 0.189036
-0.024125 0.117261 0.189053
-0.024100 0.116257 0.189180
-0.024135 0.115292 0.189198
-0.024170 0.114327 0.189215
-0.024205 0.113362 0.189232
-0.024240 0.112397 0.189249
-0.024275 0.111432 0.189267
-0.024429 0.110554 0.189064
-0.024404 0.109546 0.189191
-0.024439 0.108582 0.189208
-0.024474 0.107618 0.189226
-0.024569 0.106699 0.189133
-0.024664 0.105782 0.189040
-0.024699 0.104819 0.189057
-0.024734 0.103856 0.189074
-0.024948 0.103037 0.188761
-0.024982 0.102076 0.188778
-0.025017 0.101115 0.188796
-0.025052 0.100154 0.188813
-0.025027 0.099142 0.188940
-0.025122 0.098232 0.188847
-0.025156 0.097270 0.188864
-0.025251 0.096362 0.188771
-0.025286 0.095402 0.188788
-0.025439 0.094549 0.188585
-0.025593 0.093700 0.188382
-0.025628 0.092742 0.188399
-0.025663 0.091784 0.188416
-0.025757 0.090882 0.188323
-0.025851 0.089982 0.188230
-0.025945 0.089084 0.188137
-0.025920 0.088069 0.188264
-0.025895 0.087053 0.188391
-0.025930 0.086096 0.188409
-0.025905 0.085078 0.188536
-0.025999 0.084181 0.188443
-0.025975 0.083162 0.188570
-0.025891 0.082079 0.188808
-0.025926 0.081120 0.188825
-0.026020 0.080225 0.188732
-0.026114 0.079330 0.188639
-0.026148 0.078373 0.188656
-0.026301 0.077546 0.188452
-0.026395 0.076656 0.188359
-0.026489 0.075766 0.188265
-0.026641 0.074946 0.188062
-0.026676 0.073992 0.188079
-0.026710 0.073038 0.188096
-0.026745 0.072084 0.188113
-0.026721 0.071060 0.188240
-0.026873 0.070247 0.188036
-0.027084 0.069507 0.187722
-0.027236 0.068700 0.187518
-0.027388 0.067895 0.187314
-0.027540 0.067093 0.187109
-0.027634 0.066219 0.187016
-0.027727 0.065347 0.186922
-0.027878 0.064551 0.186718
-0.028089 0.063834 0.186403
-0.028299 0.063120 0.186088
-0.028568 0.062488 0.185662
-0.028778 0.061783 0.185347
-0.028929 0.061003 0.185142
-0.029021 0.060146 0.185048
-0.029407 0.059690 0.184401
-0.029382 0.058679 0.184528
-0.029825 0.058315 0.183769
-0.018732 0.298723 0.184879
-0.019600 0.296700 0.183493
-0.019506 0.295913 0.183726
-0.019221 0.295365 0.184283
-0.019383 0.294251 0.184084
-0.019673 0.292981 0.183669
-0.019388 0.292424 0.184226
-0.019039 0.291939 0.184891
-0.018946 0.291137 0.185124
-0.018917 0.290255 0.185249
-0.018888 0.289372 0.185374
-0.018859 0.288488 0.185500
-0.018894 0.287527 0.185517
-0.018737 0.286789 0.185858
-0.018645 0.285974 0.186091
-0.018616 0.285083 0.186217
-0.018523 0.284264 0.186450
-0.018558 0.283298 0.186467
-0.018466 0.282474 0.186701
-0.018501 0.281508 0.186718
-0.018536 0.280541 0.186736
-0.018507 0.279643 0.186861
-0.018543 0.278675 0.186878
-0.018578 0.277708 0.186896
-0.018613 0.276740 0.186913
-0.018584 0.275839 0.187038
-0.018683 0.274805 0.186948
-0.018654 0.273903 0.187073
-0.018753 0.272870 0.186982
-0.018725 0.271966 0.187108
-0.018760 0.270998 0.187125
-0.018795 0.270030 0.187142
-0.018893 0.269000 0.187051
-0.018928 0.268032 0.187069
-0.019026 0.267004 0.186978
-0.019061 0.266037 0.186995
-0.019033 0.265129 0.187121
-0.019068 0.264162 0.187138
-0.019040 0.263252 0.187264
-0.019075 0.262284 0.187281
-0.019047 0.261373 0.187407
-0.019019 0.260460 0.187532
-0.018991 0.259546 0.187658
-0.019026 0.258576 0.187675
-0.018998 0.257660 0.187801
-0.019034 0.256690 0.187819
-0.019069 0.255719 0.187836
-0.019104 0.254748 0.187853
-0.019139 0.253777 0.187871
-0.019111 0.252858 0.187996
-0.019084 0.251937 0.188122
-0.019119 0.250965 0.188140
-0.019154 0.249993 0.188157
-0.019189 0.249021 0.188175
-0.019162 0.248096 0.188300
-0.019260 0.247076 0.188209
-0.019232 0.246151 0.188335
-0.019142 0.245270 0.188570
-0.019114 0.244342 0.188696
-0.019087 0.243412 0.188822
-0.019185 0.242392 0.188731
-0.019220 0.241418 0.188748
-0.019256 0.240443 0.188765
-0.019228 0.239511 0.188892
-0.019264 0.238535 0.188909
-0.019299 0.237560 0.188926
-0.019334 0.236585 0.188944
-0.019495 0.235530 0.188744
-0.019593 0.234518 0.188653
-0.019690 0.233506 0.188561
-0.019725 0.232533 0.188579
-0.019761 0.231560 0.188596
-0.019796 0.230588 0.188614
-0.019894 0.229579 0.188522
-0.019991 0.228572 0.188431
-0.020026 0.227601 0.188448
-0.020124 0.226596 0.188357
-0.020097 0.225658 0.188483
-0.020194 0.224654 0.188392
-0.020229 0.223683 0.188409
-0.020202 0.222744 0.188535
-0.020175 0.221803 0.188661
-0.020211 0.220831 0.188679
-0.020184 0.219888 0.188805
-0.020219 0.218915 0.188822
-0.020254 0.217943 0.188840
-0.020227 0.216997 0.188966
-0.020262 0.216024 0.188983
-0.020236 0.215077 0.189110
-0.020209 0.214128 0.189236
-0.020244 0.213154 0.189254
-0.020404 0.212131 0.189053
-0.020501 0.211134 0.188962
-0.020598 0.210138 0.188870
-0.020633 0.209166 0.188887
-0.020730 0.208172 0.188796
-0.020765 0.207201 0.188813
-0.020801 0.206230 0.188831
-0.020836 0.205258 0.188848
-0.020933 0.204268 0.188756
-0.020906 0.203315 0.188883
-0.020941 0.202344 0.188900
-0.020915 0.201390 0.189026
-0.020950 0.200418 0.189044
-0.020924 0.199461 0.189170
-0.021020 0.198473 0.189079
-0.020994 0.197516 0.189205
-0.020968 0.196557 0.189332
-0.020941 0.195597 0.189458
-0.020915 0.194636 0.189585
-0.020889 0.193673 0.189711
-0.020863 0.192709 0.189838
-0.020898 0.191733 0.189856
-0.020872 0.190767 0.189982
-0.020785 0.189810 0.190218
-0.020820 0.188832 0.190236
-0.020794 0.187862 0.190362
-0.020830 0.186884 0.190380
-0.020804 0.185912 0.190507
-0.020716 0.184945 0.190743
-0.020691 0.183971 0.190869
-0.020788 0.182985 0.190778
-0.020762 0.182009 0.190905
-0.020797 0.181028 0.190922
-0.020833 0.180046 0.190940
-0.020807 0.179068 0.191067
-0.020843 0.178086 0.191084
-0.020878 0.177104 0.191102
-0.020975 0.176122 0.191010
-0.021011 0.175141 0.191027
-0.021107 0.174161 0.190936
-0.021204 0.173182 0.190844
-0.021239 0.172202 0.190861
-0.021214 0.171220 0.190988
-0.021371 0.170246 0.190787
-0.021407 0.169267 0.190804
-0.021442 0.168288 0.190822
-0.021599 0.167320 0.190620
-0.021696 0.166348 0.190528
-0.021731 0.165371 0.190546
-0.021766 0.164393 0.190563
-0.021741 0.163408 0.190690
-0.021776 0.162430 0.190708
-0.021933 0.161471 0.190506
-0.021969 0.160494 0.190524
-0.022065 0.159528 0.190432
-0.022161 0.158563 0.190339
-0.022196 0.157588 0.190357
-0.022232 0.156613 0.190374
-0.022267 0.155638 0.190392
-0.022363 0.154676 0.190300
-0.022519 0.153730 0.190098
-0.022615 0.152772 0.190006
-0.022771 0.151830 0.189804
-0.022927 0.150891 0.189602
-0.022963 0.149921 0.189619
-0.023058 0.148968 0.189527
-0.023154 0.148017 0.189434
-0.023249 0.147067 0.189342
-0.023405 0.146138 0.189140
-0.023440 0.145171 0.189157
-0.023535 0.144225 0.189065
-0.023570 0.143258 0.189082
-0.023605 0.142292 0.189099
-0.023701 0.141348 0.189007
-0.023796 0.140406 0.188914
-0.023831 0.139441 0.188931
-0.023806 0.138452 0.189058
-0.023780 0.137461 0.189185
-0.023936 0.136546 0.188983
-0.023971 0.135581 0.189000
-0.024066 0.134643 0.188908
-0.024101 0.133679 0.188925
-0.024136 0.132715 0.188942
-0.024171 0.131750 0.188959
-0.024266 0.130816 0.188867
-0.024360 0.129882 0.188774
-0.024395 0.128919 0.188791
-0.024430 0.127956 0.188809
-0.024405 0.126961 0.188936
-0.024380 0.125964 0.189063
-0.024415 0.125000 0.189080
-0.024390 0.124001 0.189207
-0.024485 0.123071 0.189115
-0.024460 0.122071 0.189242
-0.024495 0.121106 0.189259
-0.024530 0.120141 0.189277
-0.024565 0.119176 0.189294
-0.024540 0.118173 0.189421
-0.024575 0.117207 0.189438
-0.024610 0.116242 0.189456
-0.024586 0.115236 0.189583
-0.024680 0.114310 0.189490
-0.024656 0.113304 0.189618
-0.024691 0.112337 0.189635
-0.024726 0.111371 0.189652
-0.024761 0.110405 0.189669
-0.024915 0.109526 0.189466
-0.024890 0.108517 0.189594
-0.024985 0.107596 0.189501
-0.025020 0.106631 0.189518
-0.025114 0.105712 0.189425
-0.025208 0.104795 0.189332
-0.025243 0.103831 0.189349
-0.025337 0.102916 0.189256
-0.025491 0.102051 0.189053
-0.025466 0.101039 0.189181
-0.025561 0.100127 0.189088
-0.025536 0.099115 0.189215
-0.025571 0.098152 0.189232
-0.025724 0.097294 0.189029
-0.025818 0.096386 0.188936
-0.025853 0.095425 0.188953
-0.025888 0.094465 0.188970
-0.025982 0.093559 0.188877
-0.026076 0.092654 0.188784
-0.026169 0.091751 0.188690
-0.026263 0.090849 0.188597
-0.026357 0.089949 0.188504
-0.026392 0.088991 0.188521
-0.026367 0.087975 0.188649
-0.026402 0.087017 0.188666
-0.026378 0.086000 0.188793
-0.026471 0.085102 0.188700
-0.026506 0.084144 0.188717
-0.026482 0.083124 0.188845
-0.026458 0.082103 0.188972
-0.026434 0.081081 0.189100
-0.026527 0.080184 0.189007
-0.026738 0.079418 0.188692
-0.026832 0.078526 0.188599
-0.026866 0.077569 0.188616
-0.026960 0.076679 0.188523
-0.026994 0.075723 0.188540
-0.027088 0.074834 0.188446
-0.027181 0.073947 0.188353
-0.027215 0.072993 0.188370
-0.027191 0.071968 0.188497
-0.027285 0.071083 0.188404
-0.027319 0.070128 0.188421
-0.027529 0.069388 0.188106
-0.027739 0.068651 0.187791
-0.027832 0.067773 0.187697
-0.027983 0.066969 0.187493
-0.028076 0.066094 0.187399
-0.028169 0.065221 0.187305
-0.028378 0.064499 0.186990
-0.028588 0.063781 0.186675
-0.028797 0.063067 0.186359
-0.029006 0.062356 0.186044
-0.029156 0.061572 0.185839
-0.029307 0.060790 0.185635
-0.029399 0.059932 0.185540
-0.029724 0.059394 0.185003
-0.029758 0.058460 0.185020
-0.030257 0.058175 0.184150
-0.019235 0.298829 0.185151
-0.020033 0.296887 0.183872
-0.020004 0.296018 0.183997
-0.019784 0.295389 0.184446
-0.019882 0.294355 0.184355
-0.020235 0.293004 0.183832
-0.019888 0.292526 0.184497
-0.019541 0.292041 0.185163
-0.019449 0.291238 0.185396
-0.019420 0.290355 0.185522
-0.019392 0.289472 0.185647
-0.019363 0.288587 0.185772
-0.019334 0.287701 0.185897
-0.019306 0.286813 0.186023
-0.019214 0.285998 0.186256
-0.019185 0.285107 0.186382
-0.019094 0.284287 0.186616
-0.019065 0.283393 0.186741
-0.019037 0.282498 0.186867
-0.019135 0.281461 0.186776
-0.019170 0.280494 0.186793
-0.019142 0.279597 0.186918
-0.019177 0.278630 0.186936
-0.019149 0.277731 0.187061
-0.019184 0.276764 0.187079
-0.019219 0.275796 0.187096
-0.019191 0.274894 0.187222
-0.019289 0.273861 0.187131
-0.019261 0.272958 0.187256
-0.019296 0.271990 0.187273
-0.019395 0.270958 0.187182
-0.019367 0.270053 0.187308
-0.019402 0.269085 0.187325
-0.019500 0.268056 0.187234
-0.019598 0.267027 0.187143
-0.019570 0.266120 0.187269
-0.019605 0.265153 0.187286
-0.019514 0.264303 0.187520
-0.019549 0.263334 0.187538
-0.019584 0.262365 0.187555
-0.019557 0.261453 0.187681
-0.019529 0.260540 0.187807
-0.019502 0.259626 0.187933
-0.019537 0.258655 0.187950
-0.019509 0.257739 0.188076
-0.019544 0.256767 0.188093
-0.019580 0.255796 0.188111
-0.019615 0.254824 0.188128
-0.019650 0.253853 0.188145
-0.019623 0.252933 0.188271
-0.019658 0.251961 0.188289
-0.019693 0.250988 0.188306
-0.019728 0.250016 0.188324
-0.019764 0.249044 0.188341
-0.019799 0.248072 0.188358
-0.019772 0.247148 0.188484
-0.019744 0.246221 0.188610
-0.019780 0.245248 0.188628
-0.019753 0.244320 0.188754
-0.019726 0.243391 0.188880
-0.019761 0.242416 0.188897
-0.019796 0.241442 0.188915
-0.019769 0.240510 0.189041
-0.019742 0.239577 0.189167
-0.019840 0.238559 0.189076
-0.019875 0.237584 0.189093
-0.019973 0.236569 0.189002
-0.020008 0.235594 0.189019
-0.020168 0.234541 0.188819
-0.020265 0.233530 0.188728
-0.020300 0.232557 0.188745
-0.020335 0.231584 0.188763
-0.020433 0.230575 0.188671
-0.020468 0.229603 0.188689
-0.020503 0.228631 0.188706
-0.020662 0.227590 0.188506
-0.020697 0.226619 0.188523
-0.020671 0.225682 0.188649
-0.020706 0.224710 0.188667
-0.020741 0.223739 0.188684
-0.020776 0.222767 0.188701
-0.020750 0.221827 0.188828
-0.020785 0.220855 0.188845
-0.020820 0.219883 0.188863
-0.020793 0.218939 0.188989
-0.020829 0.217966 0.189006
-0.020802 0.217021 0.189133
-0.020837 0.216048 0.189150
-0.020873 0.215074 0.189168
-0.020846 0.214127 0.189294
-0.020882 0.213153 0.189311
-0.020979 0.212154 0.189220
-0.021137 0.211134 0.189019
-0.021234 0.210139 0.188927
-0.021269 0.209168 0.188945
-0.021243 0.208218 0.189071
-0.021278 0.207246 0.189089
-0.021313 0.206274 0.189106
-0.021348 0.205302 0.189123
-0.021383 0.204330 0.189141
-0.021419 0.203358 0.189158
-0.021392 0.202403 0.189285
-0.021366 0.201448 0.189411
-0.021463 0.200458 0.189319
-0.021498 0.199485 0.189337
-0.021533 0.198512 0.189354
-0.021630 0.197525 0.189262
-0.021604 0.196567 0.189389
-0.021517 0.195621 0.189625
-0.021491 0.194660 0.189752
-0.021526 0.193685 0.189769
-0.021500 0.192722 0.189896
-0.021475 0.191757 0.190023
-0.021449 0.190791 0.190149
-0.021423 0.189824 0.190276
-0.021459 0.188847 0.190294
-0.021433 0.187878 0.190420
-0.021408 0.186908 0.190547
-0.021321 0.185943 0.190784
-0.021417 0.184957 0.190692
-0.021331 0.183989 0.190928
-0.021367 0.183009 0.190946
-0.021341 0.182033 0.191072
-0.021377 0.181052 0.191090
-0.021412 0.180070 0.191108
-0.021326 0.179094 0.191344
-0.021362 0.178112 0.191362
-0.021398 0.177130 0.191379
-0.021433 0.176147 0.191397
-0.021529 0.175165 0.191305
-0.021626 0.174184 0.191213
-0.021782 0.173206 0.191011
-0.021818 0.172226 0.191029
-0.021914 0.171249 0.190937
-0.021950 0.170270 0.190954
-0.021985 0.169291 0.190972
-0.022020 0.168312 0.190989
-0.022116 0.167338 0.190897
-0.022212 0.166366 0.190805
-0.022308 0.165394 0.190713
-0.022344 0.164417 0.190731
-0.022319 0.163432 0.190858
-0.022414 0.162463 0.190766
-0.022510 0.161495 0.190673
-0.022606 0.160528 0.190581
-0.022641 0.159552 0.190599
-0.022737 0.158587 0.190506
-0.022712 0.157600 0.190634
-0.022808 0.156637 0.190541
-0.022843 0.155662 0.190559
-0.022939 0.154700 0.190466
-0.023034 0.153740 0.190374
-0.023190 0.152795 0.190172
-0.023285 0.151838 0.190080
-0.023380 0.150883 0.189987
-0.023476 0.149928 0.189895
-0.023631 0.148992 0.189693
-0.023666 0.148023 0.189710
-0.023761 0.147072 0.189617
-0.023856 0.146123 0.189525
-0.023951 0.145174 0.189432
-0.024046 0.144228 0.189340
-0.024021 0.143239 0.189467
-0.024116 0.142294 0.189374
-0.024151 0.141327 0.189392
-0.024246 0.140383 0.189299
-0.024281 0.139417 0.189316
-0.024376 0.138475 0.189224
-0.024351 0.137484 0.189351
-0.024386 0.136518 0.189368
-0.024481 0.135578 0.189276
-0.024576 0.134640 0.189183
-0.024611 0.133675 0.189200
-0.024646 0.132710 0.189217
-0.024740 0.131774 0.189125
-0.024775 0.130809 0.189142
-0.024810 0.129845 0.189159
-0.024905 0.128912 0.189066
-0.024880 0.127916 0.189194
-0.024915 0.126952 0.189211
-0.024950 0.125988 0.189228
-0.024985 0.125023 0.189245
-0.025020 0.124059 0.189263
-0.025055 0.123095 0.189280
-0.025030 0.122095 0.189407
-0.025065 0.121130 0.189424
-0.025041 0.120128 0.189552
-0.025076 0.119162 0.189569
-0.025051 0.118159 0.189697
-0.025027 0.117154 0.189824
-0.025062 0.116187 0.189841
-0.025097 0.115220 0.189859
-0.025132 0.114253 0.189876
-0.025167 0.113286 0.189893
-0.025202 0.112319 0.189911
-0.025237 0.111352 0.189928
-0.025331 0.110428 0.189835
-0.025366 0.109462 0.189852
-0.025402 0.108496 0.189869
-0.025436 0.107529 0.189887
-0.025531 0.106609 0.189794
-0.025625 0.105690 0.189701
-0.025660 0.104725 0.189718
-0.025753 0.103807 0.189625
-0.025788 0.102843 0.189642
-0.025941 0.101976 0.189439
-0.025976 0.101013 0.189456
-0.026011 0.100050 0.189473
-0.025987 0.099036 0.189601
-0.026022 0.098073 0.189618
-0.026174 0.097213 0.189414
-0.026209 0.096251 0.189431
-0.026244 0.095288 0.189449
-0.026338 0.094380 0.189355
-0.026373 0.093418 0.189373
-0.026584 0.092622 0.189058
-0.026618 0.091663 0.189076
-0.026653 0.090703 0.189093
-0.026805 0.089857 0.188889
-0.026840 0.088899 0.188906
-0.026816 0.087882 0.189034
-0.026792 0.086863 0.189161
-0.026827 0.085903 0.189179
-0.026920 0.085004 0.189085
-0.026955 0.084045 0.189102
-0.026931 0.083024 0.189230
-0.026966 0.082064 0.189247
-0.027001 0.081104 0.189264
-0.027094 0.080208 0.189171
-0.027187 0.079313 0.189077
-0.027339 0.078484 0.188873
-0.027373 0.077527 0.188890
-0.027524 0.076702 0.188686
-0.027559 0.075746 0.188703
-0.027594 0.074790 0.188720
-0.027687 0.073902 0.188627
-0.027663 0.072878 0.188755
-0.027698 0.071922 0.188772
-0.027790 0.071036 0.188678
-0.027825 0.070081 0.188695
-0.027976 0.069268 0.188491
-0.028185 0.068530 0.188175
-0.028335 0.067724 0.187971
-0.028486 0.066919 0.187766
-0.028520 0.065970 0.187783
-0.028613 0.065095 0.187689
-0.028821 0.064372 0.187374
-0.029029 0.063652 0.187058
-0.029237 0.062937 0.186742
-0.029387 0.062148 0.186538
-0.029595 0.061439 0.186222
-0.029687 0.060578 0.186128
-0.029779 0.059718 0.186034
-0.030102 0.059178 0.185496
-0.030136 0.058242 0.185512
-0.030632 0.057955 0.184642
-0.019674 0.299018 0.185531
-0.020595 0.296910 0.184035
-0.020566 0.296041 0.184160
-0.020348 0.295412 0.184609
-0.020509 0.294298 0.184410
-0.020733 0.293107 0.184103
-0.020388 0.292629 0.184769
-0.020107 0.292064 0.185327
-0.019953 0.291339 0.185669
-0.019987 0.290379 0.185686
-0.019959 0.289495 0.185811
-0.019868 0.288686 0.186045
-0.019902 0.287724 0.186062
-0.019874 0.286836 0.186188
-0.019783 0.286021 0.186421
-0.019692 0.285204 0.186655
-0.019664 0.284311 0.186781
-0.019636 0.283417 0.186906
-0.019608 0.282522 0.187032
-0.019769 0.281414 0.186833
-0.019741 0.280518 0.186958
-0.019713 0.279621 0.187084
-0.019749 0.278654 0.187101
-0.019721 0.277755 0.187227
-0.019819 0.276720 0.187136
-0.019854 0.275753 0.187153
-0.019826 0.274852 0.187279
-0.019861 0.273885 0.187296
-0.019833 0.272982 0.187422
-0.019806 0.272078 0.187548
-0.019841 0.271109 0.187565
-0.019876 0.270140 0.187582
-0.019974 0.269109 0.187491
-0.020009 0.268141 0.187509
-0.020044 0.267173 0.187526
-0.020079 0.266204 0.187543
-0.020176 0.265177 0.187452
-0.020149 0.264268 0.187578
-0.020122 0.263358 0.187704
-0.020157 0.262389 0.187721
-0.020129 0.261477 0.187847
-0.020102 0.260564 0.187973
-0.020013 0.259705 0.188207
-0.019986 0.258789 0.188333
-0.019959 0.257871 0.188459
-0.020056 0.256845 0.188368
-0.020153 0.255819 0.188277
-0.020189 0.254848 0.188294
-0.020162 0.253928 0.188420
-0.020259 0.252905 0.188329
-0.020232 0.251984 0.188455
-0.020267 0.251012 0.188473
-0.020303 0.250040 0.188490
-0.020338 0.249068 0.188507
-0.020373 0.248096 0.188525
-0.020408 0.247124 0.188542
-0.020319 0.246245 0.188777
-0.020355 0.245272 0.188794
-0.020328 0.244344 0.188921
-0.020363 0.243370 0.188938
-0.020337 0.242440 0.189064
-0.020310 0.241509 0.189191
-0.020407 0.240491 0.189099
-0.020381 0.239558 0.189225
-0.020478 0.238542 0.189134
-0.020575 0.237526 0.189043
-0.020610 0.236552 0.189060
-0.020645 0.235578 0.189077
-0.020742 0.234565 0.188986
-0.020839 0.233553 0.188894
-0.020813 0.232618 0.189021
-0.020848 0.231645 0.189038
-0.020884 0.230672 0.189056
-0.021042 0.229627 0.188855
-0.021077 0.228655 0.188872
-0.021236 0.227614 0.188672
-0.021271 0.226643 0.188689
-0.021306 0.225672 0.188707
-0.021341 0.224701 0.188724
-0.021376 0.223731 0.188741
-0.021289 0.222823 0.188977
-0.021385 0.221820 0.188885
-0.021359 0.220878 0.189012
-0.021394 0.219906 0.189029
-0.021491 0.218906 0.188937
-0.021526 0.217934 0.188955
-0.021439 0.217018 0.189190
-0.021474 0.216045 0.189208
-0.021509 0.215072 0.189225
-0.021483 0.214125 0.189352
-0.021518 0.213152 0.189369
-0.021615 0.212154 0.189277
-0.021711 0.211158 0.189185
-0.021807 0.210163 0.189094
-0.021843 0.209191 0.189111
-0.021878 0.208220 0.189128
-0.021913 0.207249 0.189146
-0.021887 0.206297 0.189272
-0.021922 0.205325 0.189290
-0.021897 0.204372 0.189416
-0.021993 0.203381 0.189325
-0.022028 0.202409 0.189342
-0.022002 0.201454 0.189469
-0.022038 0.200482 0.189486
-0.022012 0.199525 0.189613
-0.022108 0.198536 0.189521
-0.022204 0.197549 0.189429
-0.022179 0.196591 0.189556
-0.022092 0.195645 0.189792
-0.022127 0.194671 0.189809
-0.022163 0.193697 0.189827
-0.022137 0.192734 0.189953
-0.022051 0.191781 0.190190
-0.022087 0.190805 0.190207
-0.022061 0.189839 0.190334
-0.022097 0.188862 0.190351
-0.022071 0.187894 0.190478
-0.022046 0.186924 0.190605
-0.021900 0.185967 0.190951
-0.021996 0.184981 0.190859
-0.021910 0.184013 0.191096
-0.021946 0.183033 0.191113
-0.021860 0.182061 0.191350
-0.021956 0.181076 0.191258
-0.021992 0.180095 0.191276
-0.022027 0.179113 0.191293
-0.022003 0.178134 0.191420
-0.021978 0.177154 0.191547
-0.022013 0.176171 0.191565
-0.022049 0.175189 0.191582
-0.022085 0.174207 0.191600
-0.022301 0.173229 0.191289
-0.022397 0.172250 0.191197
-0.022553 0.171276 0.190995
-0.022588 0.170298 0.191012
-0.022624 0.169319 0.191030
-0.022599 0.168336 0.191157
-0.022694 0.167362 0.191065
-0.022790 0.166390 0.190973
-0.022825 0.165412 0.190990
-0.022981 0.164448 0.190788
-0.022956 0.163464 0.190915
-0.022992 0.162487 0.190933
-0.023087 0.161519 0.190841
-0.023123 0.160542 0.190858
-0.023218 0.159576 0.190766
-0.023253 0.158600 0.190783
-0.023348 0.157636 0.190691
-0.023384 0.156661 0.190708
-0.023419 0.155685 0.190726
-0.023514 0.154724 0.190633
-0.023669 0.153778 0.190431
-0.023764 0.152819 0.190339
-0.023859 0.151862 0.190246
-0.023894 0.150890 0.190263
-0.023989 0.149935 0.190171
-0.024084 0.148981 0.190078
-0.024179 0.148028 0.189986
-0.024334 0.147096 0.189783
-0.024369 0.146127 0.189801
-0.024463 0.145178 0.189708
-0.024498 0.144210 0.189725
-0.024593 0.143263 0.189633
-0.024628 0.142295 0.189650
-0.024663 0.141328 0.189667
-0.024758 0.140384 0.189575
-0.024852 0.139441 0.189482
-0.024887 0.138474 0.189499
-0.024863 0.137483 0.189626
-0.024898 0.136516 0.189644
-0.024992 0.135575 0.189551
-0.025087 0.134636 0.189458
-0.025181 0.133698 0.189365
-0.025216 0.132733 0.189383
-0.025251 0.131768 0.189400
-0.025226 0.130774 0.189527
-0.025261 0.129808 0.189544
-0.025296 0.128842 0.189562
-0.025331 0.127877 0.189579
-0.025426 0.126943 0.189486
-0.025520 0.126011 0.189393
-0.025555 0.125047 0.189410
-0.025589 0.124082 0.189428
-0.025565 0.123083 0.189555
-0.025600 0.122118 0.189572
-0.025517 0.121081 0.189810
-0.025552 0.120115 0.189827
-0.025587 0.119149 0.189845
-0.025563 0.118144 0.189972
-0.025539 0.117139 0.190100
-0.025574 0.116171 0.190117
-0.025668 0.115243 0.190024
-0.025703 0.114277 0.190041
-0.025738 0.113310 0.190059
-0.025773 0.112343 0.190076
